Video ID,Video URL,Date Posted,Views,Likes,Comments,Shawn Seconds,Total Seconds,Dominant Emotion,Emotion Confidence,Day Uploaded,Screen Time Percentage,Engagement Rate,Like-to-Comment Ratio,Weekday vs. Weekend Upload,Time Since Upload,Views per Day,Themes
7155154100856900865,https://www.tiktok.com/@shawnlemuel/video/7155154100856900865,2022-10-17 00:52:00,4632.0,40.0,1.0,0,12.266666666666667,anger,0.2915484607219696,2022-10-17,0.0,0.89,40.0,0,915.0,5.06,6
7155469925509762306,https://www.tiktok.com/@shawnlemuel/video/7155469925509762306,2022-10-17 21:18:00,22000.0,172.0,7.0,0,9.133333333333333,sadness,0.4093792736530304,2022-10-17,0.0,0.81,24.57,0,915.0,24.02,6
7156475302858788097,https://www.tiktok.com/@shawnlemuel/video/7156475302858788097,2022-10-20 14:19:00,11000.0,40.0,0.0,0,24.266666666666666,fear,0.8274973034858704,2022-10-20,0.0,0.36,0.0,0,912.0,12.05,6
7156477803746036993,https://www.tiktok.com/@shawnlemuel/video/7156477803746036993,2022-10-20 14:29:00,14000.0,55.0,1.0,0,39.63333333333333,joy,0.9893215894699096,2022-10-20,0.0,0.4,55.0,0,912.0,15.33,6
7156816036833135874,https://www.tiktok.com/@shawnlemuel/video/7156816036833135874,2022-10-21 12:21:00,9004.0,32.0,0.0,1,57.13333333333333,joy,0.9977017045021056,2022-10-21,1.75,0.36,0.0,0,911.0,9.87,6
7156888684627774722,https://www.tiktok.com/@shawnlemuel/video/7156888684627774722,2022-10-21 17:03:00,12000.0,39.0,0.0,3,31.466666666666665,joy,0.9973137974739076,2022-10-21,9.53,0.32,0.0,0,911.0,13.16,6
7158023719695305985,https://www.tiktok.com/@shawnlemuel/video/7158023719695305985,2022-10-24 18:27:00,12000.0,51.0,0.0,6,36.63333333333333,joy,0.9880449175834656,2022-10-24,16.38,0.43,0.0,0,908.0,13.2,6
7159453954143702273,https://www.tiktok.com/@shawnlemuel/video/7159453954143702273,2022-10-28 14:58:00,22000.0,160.0,8.0,14,13.133333333333333,joy,0.9896849393844604,2022-10-28,106.6,0.76,20.0,0,904.0,24.31,6
7159457315337391361,https://www.tiktok.com/@shawnlemuel/video/7159457315337391361,2022-10-28 15:11:00,1096.0,8.0,0.0,0,10.266666666666667,joy,0.6256265044212341,2022-10-28,0.0,0.73,0.0,0,904.0,1.21,6
7159458472122174721,https://www.tiktok.com/@shawnlemuel/video/7159458472122174721,2022-10-28 15:15:00,3548.0,17.0,0.0,0,18.066666666666663,joy,0.5566840171813965,2022-10-28,0.0,0.48,0.0,0,904.0,3.92,6
7159460048056454401,https://www.tiktok.com/@shawnlemuel/video/7159460048056454401,2022-10-28 15:21:00,6803.0,35.0,3.0,0,12.533333333333331,joy,0.5196912288665771,2022-10-28,0.0,0.56,11.67,0,904.0,7.52,6
7159460936703659266,https://www.tiktok.com/@shawnlemuel/video/7159460936703659266,2022-10-28 15:25:00,10000.0,42.0,0.0,0,20.366666666666667,joy,0.9937082529067992,2022-10-28,0.0,0.42,0.0,0,904.0,11.05,6
7159925727721196801,https://www.tiktok.com/@shawnlemuel/video/7159925727721196801,2022-10-29 21:28:00,24000.0,89.0,1.0,0,18.6,joy,0.9973338842391968,2022-10-29,0.0,0.38,89.0,1,903.0,26.55,3
7161002845410561281,https://www.tiktok.com/@shawnlemuel/video/7161002845410561281,2022-11-01 19:08:00,2648.0,48.0,3.0,0,23.866666666666667,joy,0.99885094165802,2022-11-01,0.0,1.93,16.0,0,900.0,2.94,6
7161269647881342209,https://www.tiktok.com/@shawnlemuel/video/7161269647881342209,2022-11-02 12:24:00,4063.0,47.0,2.0,0,14.866666666666667,joy,0.9706089496612548,2022-11-02,0.0,1.21,23.5,0,899.0,4.51,6
7161676700235975937,https://www.tiktok.com/@shawnlemuel/video/7161676700235975937,2022-11-03 14:43:00,14000.0,98.0,0.0,5,16.208333333333332,joy,0.4819107055664062,2022-11-03,30.85,0.7,0.0,0,898.0,15.57,3
7165833277339700482,https://www.tiktok.com/@shawnlemuel/video/7165833277339700482,2022-11-14 19:33:00,15000.0,113.0,9.0,0,15.458333333333334,joy,0.9980518817901612,2022-11-14,0.0,0.81,12.56,0,887.0,16.89,3
7166145511202852098,https://www.tiktok.com/@shawnlemuel/video/7166145511202852098,2022-11-15 15:44:00,5182.0,30.0,0.0,3,15.291666666666666,joy,0.9985427856445312,2022-11-15,19.62,0.58,0.0,0,886.0,5.84,3
7166188821254540545,https://www.tiktok.com/@shawnlemuel/video/7166188821254540545,2022-11-15 18:32:00,20000.0,120.0,2.0,0,15.458333333333334,joy,0.9613000750541688,2022-11-15,0.0,0.61,60.0,0,886.0,22.55,3
7169509838161071362,https://www.tiktok.com/@shawnlemuel/video/7169509838161071362,2022-11-24 17:20:00,66000.0,1460.0,6.0,1,25.541666666666668,joy,0.996971845626831,2022-11-24,3.92,2.22,243.33,0,877.0,75.17,1
7173595817289239810,https://www.tiktok.com/@shawnlemuel/video/7173595817289239810,2022-12-05 17:35:00,2317.0,68.0,2.0,0,18.08333333333333,joy,0.962177276611328,2022-12-05,0.0,3.02,34.0,0,866.0,2.67,5
7173598292910017794,https://www.tiktok.com/@shawnlemuel/video/7173598292910017794,2022-12-05 17:45:00,4123.0,68.0,3.0,0,15.916666666666666,joy,0.4933634400367737,2022-12-05,0.0,1.72,22.67,0,866.0,4.76,5
7173968702348610817,https://www.tiktok.com/@shawnlemuel/video/7173968702348610817,2022-12-06 17:42:00,972.0,8.0,0.0,0,18.166666666666668,joy,0.4672584533691406,2022-12-06,0.0,0.82,0.0,0,865.0,1.12,5
7173969953832307970,https://www.tiktok.com/@shawnlemuel/video/7173969953832307970,2022-12-06 17:47:00,836.0,14.0,0.0,0,12.958333333333334,joy,0.6834806203842163,2022-12-06,0.0,1.67,0.0,0,865.0,0.97,5
7173971088731393281,https://www.tiktok.com/@shawnlemuel/video/7173971088731393281,2022-12-06 17:51:00,825.0,20.0,0.0,0,12.958333333333334,joy,0.6834806203842163,2022-12-06,0.0,2.42,0.0,0,865.0,0.95,5
7174347687368625410,https://www.tiktok.com/@shawnlemuel/video/7174347687368625410,2022-12-07 18:13:00,1551.0,17.0,2.0,0,11.666666666666666,joy,0.7712455987930298,2022-12-07,0.0,1.23,8.5,0,864.0,1.79,5
7174349937629547778,https://www.tiktok.com/@shawnlemuel/video/7174349937629547778,2022-12-07 18:22:00,2432.0,26.0,1.0,0,10.916666666666666,joy,0.4099466502666473,2022-12-07,0.0,1.11,26.0,0,864.0,2.81,5
7174350444129504513,https://www.tiktok.com/@shawnlemuel/video/7174350444129504513,2022-12-07 18:23:00,1286.0,18.0,0.0,0,12.958333333333334,joy,0.6834806203842163,2022-12-07,0.0,1.4,0.0,0,864.0,1.49,5
7174628639139466497,https://www.tiktok.com/@shawnlemuel/video/7174628639139466497,2022-12-08 12:23:00,120.0,2.0,0.0,0,12.0,joy,0.9795852899551392,2022-12-08,0.0,1.67,0.0,0,863.0,0.14,5
7174654973731556610,https://www.tiktok.com/@shawnlemuel/video/7174654973731556610,2022-12-08 14:05:00,806.0,13.0,0.0,0,12.0,sadness,0.8470594882965088,2022-12-08,0.0,1.61,0.0,0,863.0,0.93,5
7174711226977586433,https://www.tiktok.com/@shawnlemuel/video/7174711226977586433,2022-12-08 17:43:00,1154.0,13.0,0.0,0,12.708333333333334,joy,0.5351026058197021,2022-12-08,0.0,1.13,0.0,0,863.0,1.34,5
7175002192062008578,https://www.tiktok.com/@shawnlemuel/video/7175002192062008578,2022-12-09 12:33:00,957.0,24.0,4.0,0,12.708333333333334,joy,0.5351026058197021,2022-12-09,0.0,2.93,6.0,0,862.0,1.11,5
7175095366973541633,https://www.tiktok.com/@shawnlemuel/video/7175095366973541633,2022-12-09 18:34:00,1110.0,20.0,0.0,0,15.916666666666666,joy,0.4933634400367737,2022-12-09,0.0,1.8,0.0,0,862.0,1.29,5
7175145165194022145,https://www.tiktok.com/@shawnlemuel/video/7175145165194022145,2022-12-09 21:47:00,133000.0,737.0,51.0,0,31.0,joy,0.998016119003296,2022-12-09,0.0,0.59,14.45,0,862.0,154.11,3
7177332546995326209,https://www.tiktok.com/@shawnlemuel/video/7177332546995326209,2022-12-15 19:16:00,11000.0,18.0,0.0,0,19.08333333333333,love,0.9921167492866516,2022-12-15,0.0,0.16,0.0,0,856.0,12.84,5
7177333114237209857,https://www.tiktok.com/@shawnlemuel/video/7177333114237209857,2022-12-15 19:18:00,1070.0,13.0,0.0,0,17.25,joy,0.9970045685768129,2022-12-15,0.0,1.21,0.0,0,856.0,1.25,5
7177333538893696257,https://www.tiktok.com/@shawnlemuel/video/7177333538893696257,2022-12-15 19:19:00,7128.0,27.0,0.0,0,16.041666666666668,joy,0.9937024116516112,2022-12-15,0.0,0.38,0.0,0,856.0,8.32,5
7177333830083169538,https://www.tiktok.com/@shawnlemuel/video/7177333830083169538,2022-12-15 19:21:00,8010.0,39.0,1.0,0,19.08333333333333,joy,0.9818549156188964,2022-12-15,0.0,0.5,39.0,0,856.0,9.35,5
7177334199152561410,https://www.tiktok.com/@shawnlemuel/video/7177334199152561410,2022-12-15 19:22:00,10000.0,51.0,0.0,0,21.291666666666668,joy,0.9951550960540771,2022-12-15,0.0,0.51,0.0,0,856.0,11.67,5
7177335041473776898,https://www.tiktok.com/@shawnlemuel/video/7177335041473776898,2022-12-15 19:25:00,9033.0,28.0,0.0,0,18.0,joy,0.9976785778999328,2022-12-15,0.0,0.31,0.0,0,856.0,10.54,5
7187026799149272321,https://www.tiktok.com/@shawnlemuel/video/7187026799149272321,2023-01-10 22:14:00,1211.0,19.0,2.0,0,16.458333333333332,anger,0.7324249744415283,2023-01-10,0.0,1.73,9.5,0,830.0,1.46,3
7187038807231843585,https://www.tiktok.com/@shawnlemuel/video/7187038807231843585,2023-01-10 23:01:00,8044.0,3517.0,0.0,0,16.041666666666668,anger,0.682799220085144,2023-01-10,0.0,43.72,0.0,0,829.0,9.69,3
7187039567512407298,https://www.tiktok.com/@shawnlemuel/video/7187039567512407298,2023-01-10 23:04:00,1124.0,8.0,1.0,0,16.041666666666668,anger,0.682799220085144,2023-01-10,0.0,0.8,8.0,0,829.0,1.35,3
7187199370608053506,https://www.tiktok.com/@shawnlemuel/video/7187199370608053506,2023-01-11 09:24:00,1673.0,18.0,1.0,0,16.041666666666668,anger,0.682799220085144,2023-01-11,0.0,1.14,18.0,0,829.0,2.02,3
7187199471984397569,https://www.tiktok.com/@shawnlemuel/video/7187199471984397569,2023-01-11 09:25:00,1068.0,15.0,0.0,0,16.041666666666668,anger,0.682799220085144,2023-01-11,0.0,1.4,0.0,0,829.0,1.29,3
7187199824343665921,https://www.tiktok.com/@shawnlemuel/video/7187199824343665921,2023-01-11 09:26:00,859.0,6.0,1.0,0,16.125,anger,0.7324249744415283,2023-01-11,0.0,0.81,6.0,0,829.0,1.03,3
7189448359256673537,https://www.tiktok.com/@shawnlemuel/video/7189448359256673537,2023-01-17 10:51:00,1092.0,13.0,1.0,0,17.416666666666668,anger,0.2915484607219696,2023-01-17,0.0,1.28,13.0,0,823.0,1.33,3
7189449738373139714,https://www.tiktok.com/@shawnlemuel/video/7189449738373139714,2023-01-17 10:57:00,973.0,12.0,2.0,0,10.75,love,0.706885576248169,2023-01-17,0.0,1.44,6.0,0,823.0,1.18,3
7189450505100332290,https://www.tiktok.com/@shawnlemuel/video/7189450505100332290,2023-01-17 11:00:00,1634.0,15.0,2.0,0,20.0,anger,0.2915484607219696,2023-01-17,0.0,1.04,7.5,0,823.0,1.98,3
7189815988316015873,https://www.tiktok.com/@shawnlemuel/video/7189815988316015873,2023-01-18 10:38:00,1864.0,24.0,2.0,0,20.08333333333333,joy,0.6847269535064697,2023-01-18,0.0,1.39,12.0,0,822.0,2.26,3
7189816688395717889,https://www.tiktok.com/@shawnlemuel/video/7189816688395717889,2023-01-18 10:41:00,1109.0,30.0,2.0,0,17.416666666666668,anger,0.2915484607219696,2023-01-18,0.0,2.89,15.0,0,822.0,1.35,3
7189817319294602497,https://www.tiktok.com/@shawnlemuel/video/7189817319294602497,2023-01-18 10:43:00,12000.0,55.0,0.0,0,11.375,anger,0.2915484607219696,2023-01-18,0.0,0.46,0.0,0,822.0,14.58,3
7190596911848525057,https://www.tiktok.com/@shawnlemuel/video/7190596911848525057,2023-01-20 13:08:00,5296.0,61.0,0.0,0,17.416666666666668,joy,0.9795548319816588,2023-01-20,0.0,1.15,0.0,0,820.0,6.45,3
7190597471419059457,https://www.tiktok.com/@shawnlemuel/video/7190597471419059457,2023-01-20 13:10:00,6788.0,72.0,11.0,0,23.5,joy,0.4386192560195923,2023-01-20,0.0,1.22,6.55,0,820.0,8.27,3
7190648733653110018,https://www.tiktok.com/@shawnlemuel/video/7190648733653110018,2023-01-20 16:29:00,8172.0,44.0,0.0,0,18.95833333333333,joy,0.4495596587657928,2023-01-20,0.0,0.54,0.0,0,820.0,9.95,3
7191048069679566082,https://www.tiktok.com/@shawnlemuel/video/7191048069679566082,2023-01-21 18:19:00,2186.0,18.0,0.0,4,40.54166666666666,joy,0.9988465309143066,2023-01-21,9.87,0.82,0.0,1,819.0,2.67,3
7191048657343499522,https://www.tiktok.com/@shawnlemuel/video/7191048657343499522,2023-01-21 18:21:00,2829.0,25.0,2.0,0,52.75,joy,0.9947645664215088,2023-01-21,0.0,0.95,12.5,1,819.0,3.45,3
7196214999684058370,https://www.tiktok.com/@shawnlemuel/video/7196214999684058370,2023-02-04 18:00:00,36000.0,939.0,12.0,0,17.5,joy,0.9812231063842772,2023-02-04,0.0,2.64,78.25,1,805.0,44.67,1
7196277027140406529,https://www.tiktok.com/@shawnlemuel/video/7196277027140406529,2023-02-04 20:30:00,5104.0,23.0,2.0,4,26.666666666666668,joy,0.9981166124343872,2023-02-04,15.0,0.49,11.5,1,805.0,6.33,1
7201190563683618050,https://www.tiktok.com/@shawnlemuel/video/7201190563683618050,2023-02-18 02:17:00,124000.0,572.0,31.0,0,82.91666666666667,joy,0.9533095955848694,2023-02-18,0.0,0.49,18.45,1,791.0,156.57,3
7201191847509740802,https://www.tiktok.com/@shawnlemuel/video/7201191847509740802,2023-02-18 02:22:00,329.0,5.0,0.0,0,72.625,joy,0.9973449110984802,2023-02-18,0.0,1.52,0.0,1,791.0,0.42,3
7201192471752133890,https://www.tiktok.com/@shawnlemuel/video/7201192471752133890,2023-02-18 02:24:00,10000.0,51.0,3.0,0,48.5,joy,0.995148241519928,2023-02-18,0.0,0.54,17.0,1,791.0,12.63,3
7201399254429043970,https://www.tiktok.com/@shawnlemuel/video/7201399254429043970,2023-02-18 15:47:00,1076.0,8.0,1.0,0,23.875,fear,0.6304364204406738,2023-02-18,0.0,0.84,8.0,1,791.0,1.36,1
7201401678686407938,https://www.tiktok.com/@shawnlemuel/video/7201401678686407938,2023-02-18 15:56:00,846.0,7.0,0.0,0,15.041666666666666,anger,0.3206901550292969,2023-02-18,0.0,0.83,0.0,1,791.0,1.07,1
7201403718405803265,https://www.tiktok.com/@shawnlemuel/video/7201403718405803265,2023-02-18 16:04:00,6398.0,61.0,2.0,0,27.666666666666668,joy,0.9398641586303712,2023-02-18,0.0,0.98,30.5,1,791.0,8.08,1
7202489611128491265,https://www.tiktok.com/@shawnlemuel/video/7202489611128491265,2023-02-21 14:18:00,5326.0,21.0,0.0,0,9.233333333333333,joy,0.948688805103302,2023-02-21,0.0,0.39,0.0,0,788.0,6.75,3
7202490303096409345,https://www.tiktok.com/@shawnlemuel/video/7202490303096409345,2023-02-21 14:20:00,19000.0,19.0,4.0,0,15.1,anger,0.9693331122398376,2023-02-21,0.0,0.12,4.75,0,788.0,24.08,3
7203001918157753606,https://www.tiktok.com/@shawnlemuel/video/7203001918157753606,2023-02-22 23:26:00,4243.0,41.0,0.0,2,13.333333333333334,surprise,0.9890924692153932,2023-02-22,15.0,0.97,0.0,0,786.0,5.39,1
7203262519572466949,https://www.tiktok.com/@shawnlemuel/video/7203262519572466949,2023-02-23 16:17:00,1313.0,19.0,0.0,1,40.7,joy,0.9830588102340698,2023-02-23,2.46,1.45,0.0,0,786.0,1.67,3
7203514031196359941,https://www.tiktok.com/@shawnlemuel/video/7203514031196359941,2023-02-24 08:33:00,3938.0,44.0,0.0,1,49.3,joy,0.8943074941635132,2023-02-24,2.03,1.12,0.0,0,785.0,5.01,3
7203885239423323394,https://www.tiktok.com/@shawnlemuel/video/7203885239423323394,2023-02-25 08:34:00,1941.0,40.0,0.0,0,25.33333333333333,fear,0.6336644291877747,2023-02-25,0.0,2.06,0.0,1,784.0,2.47,3
7203963702637317378,https://www.tiktok.com/@shawnlemuel/video/7203963702637317378,2023-02-25 13:38:00,3862.0,46.0,1.0,2,42.0,joy,0.9198436737060548,2023-02-25,4.76,1.22,46.0,1,784.0,4.92,3
7204248636753038594,https://www.tiktok.com/@shawnlemuel/video/7204248636753038594,2023-02-26 08:04:00,1357.0,12.0,0.0,0,23.83333333333333,joy,0.9963724613189696,2023-02-26,0.0,0.88,0.0,1,783.0,1.73,3
7204684645579934978,https://www.tiktok.com/@shawnlemuel/video/7204684645579934978,2023-02-27 12:16:00,1857.0,30.0,1.0,0,52.23333333333333,joy,0.995400369167328,2023-02-27,0.0,1.67,30.0,0,782.0,2.37,3
7204856731111836930,https://www.tiktok.com/@shawnlemuel/video/7204856731111836930,2023-02-27 23:23:00,4797.0,37.0,5.0,4,45.04166666666666,joy,0.9826976656913756,2023-02-27,8.88,0.88,7.4,0,781.0,6.13,3
7205033908348439810,https://www.tiktok.com/@shawnlemuel/video/7205033908348439810,2023-02-28 10:51:00,1578.0,10.0,1.0,0,21.4,joy,0.998863935470581,2023-02-28,0.0,0.7,10.0,0,781.0,2.02,3
7206320180543196417,https://www.tiktok.com/@shawnlemuel/video/7206320180543196417,2023-03-03 22:02:00,4205.0,30.0,2.0,0,49.66666666666666,joy,0.9948663711547852,2023-03-03,0.0,0.76,15.0,0,778.0,5.4,3
7208188919282732289,https://www.tiktok.com/@shawnlemuel/video/7208188919282732289,2023-03-08 22:54:00,1313.0,51.0,8.0,24,61.625,joy,0.790648877620697,2023-03-08,38.95,4.49,6.38,0,772.0,1.7,1
7210391508132973826,https://www.tiktok.com/@shawnlemuel/video/7210391508132973826,2023-03-14 21:26:00,2419.0,64.0,3.0,0,17.566666666666666,joy,0.9943346977233888,2023-03-14,0.0,2.77,21.33,0,767.0,3.15,7
7210392113282813185,https://www.tiktok.com/@shawnlemuel/video/7210392113282813185,2023-03-16 09:00:00,1861.0,31.0,1.0,0,20.53333333333333,joy,0.5034953951835632,2023-03-16,0.0,1.72,31.0,0,765.0,2.43,7
7210392213061111042,https://www.tiktok.com/@shawnlemuel/video/7210392213061111042,2023-03-15 09:00:00,867.0,29.0,0.0,0,12.266666666666667,joy,0.988593578338623,2023-03-15,0.0,3.34,0.0,0,766.0,1.13,7
7210392666918489346,https://www.tiktok.com/@shawnlemuel/video/7210392666918489346,2023-03-17 09:00:00,894.0,62.0,0.0,0,22.03333333333333,sadness,0.9968504309654236,2023-03-17,0.0,6.94,0.0,0,764.0,1.17,7
7210392749869108482,https://www.tiktok.com/@shawnlemuel/video/7210392749869108482,2023-03-18 09:00:00,1335.0,70.0,0.0,14,36.1,joy,0.9880470037460328,2023-03-18,38.78,5.24,0.0,1,763.0,1.75,7
7210393672888651010,https://www.tiktok.com/@shawnlemuel/video/7210393672888651010,2023-03-20 09:00:00,861.0,45.0,0.0,0,16.5,joy,0.9944180250167848,2023-03-20,0.0,5.23,0.0,0,761.0,1.13,7
7210393704878591233,https://www.tiktok.com/@shawnlemuel/video/7210393704878591233,2023-03-19 09:00:00,878.0,18.0,0.0,0,20.366666666666667,joy,0.9971554279327391,2023-03-19,0.0,2.05,0.0,1,762.0,1.15,7
7210393884797472001,https://www.tiktok.com/@shawnlemuel/video/7210393884797472001,2023-03-22 09:00:00,965.0,14.0,0.0,0,12.333333333333334,anger,0.4372313916683197,2023-03-22,0.0,1.45,0.0,0,759.0,1.27,7
7210393894477942017,https://www.tiktok.com/@shawnlemuel/video/7210393894477942017,2023-03-21 09:00:00,906.0,34.0,2.0,0,13.633333333333333,anger,0.8254105448722839,2023-03-21,0.0,3.97,17.0,0,760.0,1.19,7
7210421145839865089,https://www.tiktok.com/@shawnlemuel/video/7210421145839865089,2023-03-23 09:00:00,1373.0,15.0,0.0,2,18.03333333333333,anger,0.538748025894165,2023-03-23,11.09,1.09,0.0,0,758.0,1.81,7
7291305409409731847,https://www.tiktok.com/@shawnlemuel/video/7291305409409731847,2023-10-18 22:28:00,1131.0,24.0,0.0,2,25.1,joy,0.9898352026939392,2023-10-18,7.97,2.12,0.0,0,549.0,2.06,1
7304128036763454738,https://www.tiktok.com/@shawnlemuel/video/7304128036763454738,2023-11-22 11:47:00,179000.0,3688.0,54.0,12,61.3,anger,0.9581674933433532,2023-11-22,19.58,2.09,68.3,0,514.0,347.57,1
7304439956091555079,https://www.tiktok.com/@shawnlemuel/video/7304439956091555079,2023-11-23 07:57:00,712.0,5.0,0.0,0,24.566666666666663,anger,0.964721977710724,2023-11-23,0.0,0.7,0.0,0,513.0,1.39,7
7305182109621095688,https://www.tiktok.com/@shawnlemuel/video/7305182109621095688,2023-11-25 07:57:00,2094.0,30.0,2.0,0,24.866666666666667,fear,0.7045538425445557,2023-11-25,0.0,1.53,15.0,1,511.0,4.09,7
7305597242143001864,https://www.tiktok.com/@shawnlemuel/video/7305597242143001864,2023-11-26 10:48:00,919.0,10.0,0.0,2,33.333333333333336,joy,0.998601734638214,2023-11-26,6.0,1.09,0.0,1,510.0,1.8,7
7306031582031203591,https://www.tiktok.com/@shawnlemuel/video/7306031582031203591,2023-11-27 14:54:00,2406.0,33.0,2.0,0,52.4,joy,0.9913783073425292,2023-11-27,0.0,1.45,16.5,0,509.0,4.72,7
7306307776857263367,https://www.tiktok.com/@shawnlemuel/video/7306307776857263367,2023-11-28 08:45:00,2678.0,20.0,0.0,0,20.33333333333333,anger,0.713493824005127,2023-11-28,0.0,0.75,0.0,0,508.0,5.26,7
7309435811395603719,https://www.tiktok.com/@shawnlemuel/video/7309435811395603719,2023-12-06 19:04:00,2748.0,13.0,1.0,0,20.03333333333333,anger,0.2915484607219696,2023-12-06,0.0,0.51,13.0,0,500.0,5.49,1
